,albid,artid,category,pid,prev_albid,prev_artid,prev_traid,prev_year,traid,userid,year
958343,3078,1534,6,760,3166,721,4667,27,4527,614,58
135645,3167,55,6,760,3078,1534,4527,58,4668,614,20
226665,3168,1579,6,760,3167,55,4668,20,4669,614,6
686079,3169,376,6,760,3168,1579,4669,6,4670,614,6
1145493,2339,303,6,760,3169,376,4670,6,4671,614,58
1604907,387,286,6,760,2339,303,4671,58,4672,614,30
307806,3170,1345,6,760,387,286,4672,30,4673,614,36
767220,3061,580,6,760,3170,1345,4673,36,4674,614,6
1226634,3171,1081,6,760,3061,580,4674,6,4675,614,35
371995,2983,499,6,760,3171,1081,4675,35,4676,614,6
831409,44,37,6,760,2983,499,4676,6,4677,614,9
49524,3172,1580,2,761,3452,1710,5072,58,4678,543,6
145290,2837,1444,2,761,3172,1580,4678,6,4679,543,20
235626,3173,1581,2,761,2837,1444,4679,20,4680,543,6
315250,77,64,2,761,3173,1581,4680,6,79,543,0
774664,3174,466,2,761,77,64,79,0,4681,543,20
1234078,3175,1582,2,761,3174,466,4681,20,4682,543,27
377244,100,11,2,761,3175,1582,4682,27,325,543,8
836658,0,0,2,761,100,11,325,8,0,543,0
1296072,3176,13,2,761,0,0,0,0,4683,543,5
1755486,2020,1073,2,761,3176,13,4683,5,4684,543,35
417954,3177,1068,2,761,2020,1073,4684,35,4685,543,36
44833,3178,1583,1,762,3452,1710,5072,58,4686,614,20
140779,3179,546,1,762,3178,1583,4686,20,4687,614,24
600193,2599,188,1,762,3179,546,4687,24,3776,614,20
1059607,554,385,1,762,2599,188,3776,20,657,614,12
231433,3180,1584,1,762,554,385,657,12,4688,614,13
690847,100,11,1,762,3180,1584,4688,13,325,614,8
1150261,0,0,1,762,100,11,325,8,0,614,0
311763,2251,40,1,762,0,0,0,0,4689,614,21
771177,126,101,1,762,2251,40,4689,21,4690,614,58
1230591,3181,62,1,762,126,101,4690,58,4691,614,7
1690005,2615,1344,1,762,3181,62,4691,7,4692,614,20
2149419,389,287,1,762,2615,1344,4692,20,4693,614,15
2608833,3182,635,1,762,389,287,4693,15,4694,614,24
3068247,546,81,1,762,3182,635,4694,24,3282,614,7
374769,337,55,1,762,546,81,3282,7,380,614,9
834183,56,46,1,762,337,55,380,9,4695,614,16
1293597,3116,11,1,762,56,46,4695,16,4588,614,8
74122,2943,80,12,763,3452,1710,5072,58,4314,615,35
533536,3092,1540,12,763,2943,80,4314,35,4552,615,6
168954,1542,537,12,763,3092,1540,4552,6,2225,615,38
257537,3183,1585,12,763,1542,537,2225,38,4696,615,34
333581,3184,246,12,763,3183,1585,4696,34,4697,615,35
390252,3185,1586,12,763,3184,246,4697,35,4698,615,58
849666,3186,521,12,763,3185,1586,4698,58,4699,615,58
425573,1793,34,12,763,3186,521,4699,58,2601,615,58
444070,593,232,12,763,1793,34,2601,58,706,615,58
903484,414,29,12,763,593,232,706,58,469,615,11
1362898,3187,1587,12,763,414,29,469,11,4700,615,20
452519,515,53,12,763,3187,1587,4700,20,583,615,16
911933,3061,580,12,763,515,53,583,16,4701,615,27
1371347,3188,1588,12,763,3061,580,4701,27,4702,615,4
1830761,0,0,12,763,3188,1588,4702,4,0,615,0
2290175,3189,1242,12,763,0,0,0,0,4703,615,27
456093,1695,940,12,763,3189,1242,4703,27,2308,615,21
92489,1120,23,12,764,3452,1710,5072,58,4704,616,23
186658,3190,184,12,764,1120,23,4704,23,4705,616,12
646072,3191,566,12,764,3190,184,4705,12,4706,616,16
1105486,3192,1332,12,764,3191,566,4706,16,4707,616,27
1564900,0,0,12,764,3192,1332,4707,27,0,616,0
2024314,34,27,12,764,0,0,0,0,2692,616,58
2483728,1619,874,12,764,34,27,2692,58,3303,616,38
2943142,126,101,12,764,1619,874,3303,38,133,616,58
273859,3083,813,12,764,126,101,133,58,4708,616,30
347219,3193,1589,12,764,3083,813,4708,30,4709,616,58
69837,3194,1590,2,765,3452,1710,5072,58,4710,617,20
529251,1489,96,2,765,3194,1590,4710,20,1981,617,16
164837,3195,854,2,765,1489,96,1981,16,4711,617,5
253709,3196,1232,2,765,3195,854,4711,5,4712,617,2
713123,2980,1502,2,765,3196,1232,4712,2,4713,617,58
330410,1397,492,2,765,2980,1502,4713,58,1817,617,28
789824,0,0,2,765,1397,492,1817,28,0,617,0
94493,3145,1091,0,766,3452,1710,5072,58,4641,618,28
188587,2855,93,0,766,3145,1091,4641,28,4714,618,58
275671,3197,1099,0,766,2855,93,4714,58,4715,618,6
348743,38,31,0,766,3197,1099,4715,6,38,618,18
808157,1203,50,0,766,38,31,38,18,1536,618,5
1267571,3198,1591,0,766,1203,50,1536,5,4716,618,6
1726985,3199,1592,0,766,3198,1591,4716,6,4717,618,36
2186399,0,0,0,766,3199,1592,4717,36,0,618,0
2645813,565,388,0,766,0,0,0,0,4718,618,32
38596,208,16,20,767,3452,1710,5072,58,229,619,33
498010,2870,308,20,767,208,16,229,33,4199,619,24
134760,260,41,20,767,2870,308,4199,24,555,619,5
225848,2195,474,20,767,260,41,555,5,3125,619,50
307122,3200,1593,20,767,2195,474,3125,50,4719,619,24
766536,3201,920,20,767,3200,1593,4719,24,4720,619,6
371520,1825,649,20,767,3201,920,4720,6,2526,619,26
830934,3202,866,20,767,1825,649,2526,26,4721,619,58
414585,2611,1340,20,767,3202,866,4721,58,4722,619,20
873999,3005,1441,20,767,2611,1340,4722,20,4411,619,20
40917,25,19,0,768,3452,1710,5072,58,723,620,12
500331,0,0,0,768,25,19,723,12,0,620,0
136999,796,514,0,768,0,0,0,0,963,620,7
596413,3203,1439,0,768,796,514,963,7,4723,620,27
1055827,2823,1439,0,768,3203,1439,4723,27,4724,620,20
227919,3204,1594,0,768,2823,1439,4724,20,4725,620,35
687333,3205,1595,0,768,3204,1594,4725,35,4726,620,58
308852,3206,1596,0,768,3205,1595,4726,58,4727,620,20
372713,170,120,0,768,3206,1596,4727,20,188,620,15
415275,2732,1069,0,768,170,120,188,15,3989,620,36
874689,113,10,0,768,2732,1069,3989,36,120,620,16
1334103,3207,1597,0,768,113,10,120,16,4728,620,24
1793517,3208,1598,0,768,3207,1597,4728,24,4729,620,12
2396,3209,517,12,769,3452,1710,5072,58,4730,621,12
99866,568,390,12,769,3209,517,4730,12,674,621,21
559280,3210,1599,12,769,568,390,674,21,4731,621,3
1018694,0,0,12,769,3210,1599,4731,3,0,621,0
43188,2862,1008,2,770,3452,1710,5072,58,4186,622,9
502602,475,254,2,770,2862,1008,4186,9,1136,622,21
139201,259,11,2,770,475,254,1136,21,286,622,31
598615,3211,891,2,770,259,11,286,31,4732,622,9
229964,2850,923,2,770,3211,891,4732,9,4164,622,21
689378,0,0,2,770,2850,923,4164,21,0,622,0
310566,263,207,2,770,0,0,0,0,498,622,2
769980,3212,1600,2,770,263,207,498,2,4733,622,26
1229394,1353,121,2,770,3212,1600,4733,26,3911,622,58
1688808,478,15,2,770,1353,121,3911,58,4734,622,26
373918,475,254,2,770,478,15,4734,26,4735,622,26
44874,2685,59,0,771,3452,1710,5072,58,3917,611,20
504288,3213,521,0,771,2685,59,3917,20,4736,611,21
963702,200,164,0,771,3213,521,4736,21,221,611,22
140818,3214,1327,0,771,200,164,221,22,4737,611,0
600232,3215,332,0,771,3214,1327,4737,0,4738,611,58
231469,1770,751,0,771,3215,332,4738,58,2438,611,32
690883,2243,59,0,771,1770,751,2438,32,4739,611,58
311793,0,0,0,771,2243,59,4739,58,0,611,0
771207,3216,332,0,771,0,0,0,0,4740,611,14
42527,53,43,20,772,3452,1710,5072,58,115,623,12
501941,3217,303,20,772,53,43,115,12,4741,623,58
961355,342,22,20,772,3217,303,4741,58,1105,623,15
1420769,0,0,20,772,342,22,1105,15,0,623,0
138555,1249,91,20,772,0,0,0,0,1612,623,15
597969,3218,519,20,772,1249,91,1612,15,4742,623,11
229365,1170,685,20,772,3218,519,4742,11,4743,623,58
69391,3219,625,0,773,3452,1710,5072,58,4744,624,27
528805,876,19,0,773,3219,625,4744,27,4745,624,7
164409,378,26,0,773,876,19,4745,7,4598,624,21
253311,1057,652,0,773,378,26,4598,21,3950,624,30
330068,0,0,0,773,1057,652,3950,30,0,624,0
789482,170,120,0,773,0,0,0,0,188,624,15
387777,31,24,0,773,170,120,188,15,236,624,15
847191,3220,626,0,773,31,24,236,15,4746,624,20
424135,1292,488,0,773,3220,626,4746,20,1667,624,17
15885,0,0,8,774,3452,1710,5072,58,500,625,3
112873,4,0,8,774,0,0,500,3,621,625,0
572287,0,0,8,774,4,0,621,0,601,625,3
1031701,4,0,8,774,0,0,601,3,4,625,0
1491115,0,0,8,774,4,0,4,0,0,625,0
1950529,0,0,8,774,0,0,0,0,612,625,2
2409943,6,0,8,774,0,0,612,2,6,625,3
2869357,531,0,8,774,6,0,6,3,605,625,34
3328771,533,0,8,774,531,0,605,34,615,625,2
3788185,0,0,8,774,533,0,615,2,639,625,2
205676,530,0,8,774,0,0,639,2,610,625,26
665090,0,0,8,774,530,0,610,26,635,625,26
1124504,529,0,8,774,0,0,635,26,1197,625,21
1583918,529,0,8,774,529,0,1197,21,619,625,21
2043332,0,0,8,774,529,0,619,21,616,625,21
290226,529,0,8,774,0,0,616,21,2242,625,21
54226,853,548,0,775,3452,1710,5072,58,4747,626,12
149834,744,490,0,775,853,548,4747,12,891,626,30
609248,0,0,0,775,744,490,891,30,0,626,0
1068662,652,53,0,775,0,0,0,0,1805,626,16
1528076,746,492,0,775,652,53,1805,16,4748,626,47
239852,2725,62,0,775,746,492,4748,47,4749,626,9
318802,1050,64,0,775,2725,62,4749,9,4750,626,14
379763,935,59,0,775,1050,64,4750,14,4751,626,11
839177,548,383,0,775,935,59,4751,11,2182,626,15
1298591,22,16,0,775,548,383,2182,15,4752,626,21
90990,3221,93,17,776,3452,1710,5072,58,4753,627,58
185204,3164,1097,17,776,3221,93,4753,58,4663,627,27
272532,3222,1601,17,776,3164,1097,4663,27,4754,627,58
731946,331,53,17,776,3222,1601,4754,58,1326,627,30
346098,2481,604,17,776,331,53,1326,30,4755,627,35
805512,3223,1602,17,776,2481,604,4755,35,4756,627,6
399123,3224,1075,17,776,3223,1602,4756,6,4757,627,20
430735,3225,1603,17,776,3224,1075,4757,20,4758,627,6
446615,0,0,17,776,3225,1603,4758,6,0,627,0
906029,100,11,17,776,0,0,0,0,325,627,8
54688,3226,1604,21,777,3452,1710,5072,58,4759,628,31
514102,1880,45,21,777,3226,1604,4759,31,2613,628,12
150281,646,438,21,777,1880,45,2613,12,814,628,8
240266,0,0,21,777,646,438,814,8,0,628,0
699680,910,474,21,777,0,0,0,0,1121,628,41
319148,3227,1605,21,777,910,474,1121,41,4760,628,15
379999,1569,107,21,777,3227,1605,4760,15,2109,628,10
839413,59,49,21,777,1569,107,2109,10,352,628,8
1298827,3228,1606,21,777,59,49,352,8,4761,628,58
419587,2195,474,21,777,3228,1606,4761,58,3125,628,50
879001,3229,1607,21,777,2195,474,3125,50,4762,628,6
441111,3230,549,21,777,3229,1607,4762,6,4763,628,24
900525,2228,427,21,777,3230,549,4763,24,4204,628,26
451233,3231,1608,21,777,2228,427,4204,26,4764,628,24
35211,3232,774,0,778,3452,1710,5072,58,4765,520,58
494625,632,128,0,778,3232,774,4765,58,4766,520,58
131516,3233,258,0,778,632,128,4766,58,4767,520,38
590930,1079,664,0,778,3233,258,4767,38,1359,520,47
1050344,3234,1609,0,778,1079,664,1359,47,4768,520,27
222845,1263,751,0,778,3234,1609,4768,27,1632,520,19
682259,3235,187,0,778,1263,751,1632,19,4769,520,34
304645,1010,17,0,778,3235,187,4769,34,1264,520,7
764059,3236,1610,0,778,1010,17,1264,7,4770,520,38
1223473,386,285,0,778,3236,1610,4770,38,4771,520,24
1682887,3237,1611,0,778,386,285,4771,24,4772,520,16
369788,78,58,0,778,3237,1611,4772,16,777,520,58
413569,3238,1612,0,778,78,58,777,58,4773,520,21
31540,4,0,8,779,3452,1710,5072,58,621,629,0
127991,0,0,8,779,4,0,621,0,616,629,21
587405,0,0,8,779,0,0,616,21,624,629,2
1046819,0,0,8,779,0,0,624,2,635,629,26
1506233,0,0,8,779,0,0,635,26,636,629,3
219601,0,0,8,779,0,0,636,3,601,629,3
679015,0,0,8,779,0,0,601,3,612,629,2
1138429,539,0,8,779,0,0,612,2,634,629,2
301887,0,0,8,779,539,0,634,2,0,629,0
367814,530,0,8,779,0,0,0,0,610,629,26
827228,0,0,8,779,530,0,610,26,639,629,2
1286642,4,0,8,779,0,0,639,2,4,629,0
412385,0,0,8,779,4,0,4,0,500,629,3
871799,531,0,8,779,0,0,500,3,605,629,34
1331213,533,0,8,779,531,0,605,34,615,629,2
1790627,532,0,8,779,533,0,615,2,617,629,58
2250041,529,0,8,779,532,0,617,58,1113,629,21
8997,3239,298,20,780,3452,1710,5072,58,4774,630,27
468411,3240,1183,20,780,3239,298,4774,27,4775,630,27
106248,650,42,20,780,3240,1183,4775,27,4776,630,13
565662,1607,268,20,780,650,42,4776,13,4777,630,0
199543,3241,1000,20,780,1607,268,4777,0,4778,630,21
285110,3242,521,20,780,3241,1000,4778,21,4779,630,58
355830,3240,1183,20,780,3242,521,4779,58,4780,630,27
405436,0,0,20,780,3240,1183,4780,27,0,630,0
23256,3243,1280,12,781,3452,1710,5072,58,4781,631,27
482670,2989,963,12,781,3243,1280,4781,27,4386,631,20
942084,3146,382,12,781,2989,963,4386,20,4644,631,27
120001,3244,1613,12,781,3146,382,4644,27,4782,631,20
212248,0,0,12,781,3244,1613,4782,20,0,631,0
671662,14,11,12,781,0,0,0,0,1823,631,1
44768,0,0,8,782,3452,1710,5072,58,639,543,2
504182,4,0,8,782,0,0,639,2,621,543,0
963596,0,0,8,782,4,0,621,0,624,543,2
1423010,4,0,8,782,0,0,624,2,604,543,3
1882424,532,0,8,782,4,0,604,3,617,543,58
2341838,0,0,8,782,532,0,617,58,612,543,2
2801252,6,0,8,782,0,0,612,2,378,543,3
3260666,4,0,8,782,6,0,378,3,4,543,0
3720080,530,0,8,782,4,0,4,0,610,543,26
4179494,0,0,8,782,530,0,610,26,0,543,0
4638908,533,0,8,782,0,0,0,0,615,543,2
5098322,532,0,8,782,533,0,615,2,609,543,58
140715,6,0,8,782,532,0,609,58,6,543,3
600129,0,0,8,782,6,0,6,3,635,543,26
231373,0,0,8,782,0,0,635,26,1298,543,21
311716,531,0,8,782,0,0,1298,21,605,543,34
771130,0,0,8,782,531,0,605,34,500,543,3
21498,3245,1552,0,783,3452,1710,5072,58,4783,632,27
118291,3246,512,0,783,3245,1552,4783,27,4784,632,6
210663,3247,1614,0,783,3246,512,4784,6,4785,632,34
670077,3248,724,0,783,3247,1614,4785,34,4786,632,56
294392,2355,672,0,783,3248,724,4786,56,3396,632,35
362483,3249,1615,0,783,2355,672,3396,35,4787,632,33
821897,3250,61,0,783,3249,1615,4787,33,4788,632,58
1281311,1700,805,0,783,3250,61,4788,58,4789,632,7
409273,3251,61,0,783,1700,805,4789,7,4790,632,58
868687,63,53,0,783,3251,61,4790,58,1153,632,30
1328101,0,0,0,783,63,53,1153,30,0,632,0
436017,3252,1616,0,783,0,0,0,0,4791,632,21
56524,1089,668,12,784,3452,1710,5072,58,1372,633,2
152031,322,250,12,784,1089,668,1372,2,4288,633,7
611445,3253,1617,12,784,322,250,4288,7,4792,633,15
241884,3254,1618,12,784,3253,1617,4792,15,4793,633,42
701298,3255,1619,12,784,3254,1618,4793,42,4794,633,58
1160712,2761,352,12,784,3255,1619,4794,58,4037,633,42
320499,2027,1078,12,784,2761,352,4037,42,2867,633,43
779913,3256,669,12,784,2027,1078,2867,43,4795,633,58
1239327,3257,1620,12,784,3256,669,4795,58,4796,633,34
1698741,1856,85,12,784,3257,1620,4796,34,2577,633,2
2158155,3258,242,12,784,1856,85,2577,2,4797,633,58
2617569,2605,1335,12,784,3258,242,4797,58,4798,633,28
3076983,0,0,12,784,2605,1335,4798,28,0,633,0
3536397,3259,1621,12,784,0,0,0,0,4799,633,43
3995811,318,247,12,784,3259,1621,4799,43,351,633,18
380970,3260,1622,12,784,318,247,351,18,4800,633,20
420147,519,368,12,784,3260,1622,4800,20,587,633,44
71914,3261,1623,0,785,3452,1710,5072,58,4801,634,20
531328,3262,1500,0,785,3261,1623,4801,20,4802,634,58
990742,3263,1624,0,785,3262,1500,4802,58,4803,634,56
1450156,2624,1349,0,785,3263,1624,4803,56,4804,634,20
166836,3264,1449,0,785,2624,1349,4804,20,4805,634,35
255578,1085,388,0,785,3264,1449,4805,35,1942,634,22
714992,3265,1553,0,785,1085,388,1942,22,4806,634,27
331958,3266,212,0,785,3265,1553,4806,27,4807,634,36
791372,3267,1625,0,785,3266,212,4807,36,4808,634,35
1250786,2075,1099,0,785,3267,1625,4808,35,4809,634,6
1710200,1707,64,0,785,2075,1099,4809,6,2330,634,58
21171,674,449,1,786,3452,1710,5072,58,808,635,24
480585,3268,1626,1,786,674,449,808,24,4810,635,38
117976,1661,380,1,786,3268,1626,4810,38,4811,635,38
577390,1793,34,1,786,1661,380,4811,38,2601,635,58
1036804,536,377,1,786,1793,34,2601,58,913,635,38
1496218,2195,474,1,786,536,377,913,38,3125,635,50
1955632,422,43,1,786,2195,474,3125,50,2655,635,12
2415046,3269,87,1,786,422,43,2655,12,4812,635,24
210367,705,465,1,786,3269,87,4812,24,4813,635,58
294142,346,236,1,786,705,465,4813,58,390,635,21
753556,699,2,1,786,346,236,390,21,835,635,8
1212970,323,251,1,786,699,2,835,8,4814,635,16
85764,86,72,12,787,3452,1710,5072,58,726,636,15
180161,0,0,12,787,86,72,726,15,0,636,0
267875,2372,778,12,787,0,0,0,0,3418,636,36
727289,3270,185,12,787,2372,778,3418,36,4815,636,35
342238,1389,808,12,787,3270,185,4815,35,1808,636,38
801652,249,198,12,787,1389,808,1808,38,276,636,24
1261066,111,90,12,787,249,198,276,24,4816,636,15
1720480,3271,605,12,787,111,90,4816,15,4817,636,58
2179894,3272,1176,12,787,3271,605,4817,58,4818,636,36
2639308,2022,1075,12,787,3272,1176,4818,36,4819,636,36
396410,3273,1627,12,787,2022,1075,4819,36,4820,636,38
855824,163,72,12,787,3273,1627,4820,38,455,636,12
1315238,1007,625,12,787,163,72,455,12,1260,636,58
429120,529,0,12,787,1007,625,1260,58,611,636,21
445838,152,124,12,787,529,0,611,21,232,636,11
905252,3274,1075,12,787,152,124,232,11,4821,636,20
1364666,3275,1628,12,787,3274,1075,4821,20,4822,636,11
1824080,3276,1627,12,787,3275,1628,4822,11,4823,636,27
68318,20,12,12,788,3452,1710,5072,58,20,637,10
527732,3277,1401,12,788,20,12,20,10,4824,637,34
163373,3278,1629,12,788,3277,1401,4824,34,4825,637,34
622787,3279,1630,12,788,3278,1629,4825,34,4826,637,34
1082201,2966,1494,12,788,3279,1630,4826,34,4827,637,20
252358,563,11,12,788,2966,1494,4827,20,669,637,5
711772,3280,1631,12,788,563,11,669,5,4828,637,34
1171186,475,254,12,788,3280,1631,4828,34,1136,637,21
1630600,261,206,12,788,475,254,1136,21,288,637,29
72873,3281,1244,12,789,3452,1710,5072,58,4829,491,17
167757,3282,946,12,789,3281,1244,4829,17,4830,491,17
256422,3283,1632,12,789,3282,946,4830,17,4831,491,1
332657,3284,1633,12,789,3283,1632,4831,1,4832,491,13
389610,0,0,12,789,3284,1633,4832,13,0,491,0
849024,3285,1634,12,789,0,0,0,0,4833,491,58
1308438,3286,1635,12,789,3285,1634,4833,58,4834,491,38
425212,3287,1636,12,789,3286,1635,4834,38,4835,491,58
443892,3288,1637,12,789,3287,1636,4835,58,4836,491,28
903306,1780,227,12,789,3288,1637,4836,28,2457,491,26
8241,253,45,12,790,3452,1710,5072,58,4837,577,12
105510,3289,1638,12,790,253,45,4837,12,4838,577,38
564924,3290,1639,12,790,3289,1638,4838,38,4839,577,30
1024338,3291,1640,12,790,3290,1639,4839,30,4840,577,35
1483752,290,53,12,790,3291,1640,4840,35,750,577,12
9140,1377,397,0,791,3452,1710,5072,58,4841,638,11
106382,1906,178,0,791,1377,397,4841,11,4842,638,36
565796,3292,1641,0,791,1906,178,4842,36,4843,638,58
1025210,1747,961,0,791,3292,1641,4843,58,4844,638,30
199671,3095,1037,0,791,1747,961,4844,30,4558,638,58
659085,623,358,0,791,3095,1037,4558,58,747,638,40
1118499,0,0,0,791,623,358,747,40,0,638,0
1577913,826,27,0,791,0,0,0,0,1001,638,0
2037327,3293,1642,0,791,826,27,1001,0,4845,638,27
2496741,3294,1500,0,791,3293,1642,4845,27,4846,638,58
2956155,1281,591,0,791,3294,1500,4846,58,4847,638,38
3415569,3295,1576,0,791,1281,591,4847,38,4848,638,58
90564,2276,992,0,792,3452,1710,5072,58,3369,639,35
184793,3296,974,0,792,2276,992,3369,35,4849,639,34
644207,2725,62,0,792,3296,974,4849,34,4850,639,13
1103621,3297,1000,0,792,2725,62,4850,13,4851,639,13
1563035,3298,1134,0,792,3297,1000,4851,13,4852,639,6
2022449,3299,15,0,792,3298,1134,4852,6,4853,639,12
272144,3300,1643,0,792,3299,15,4853,12,4854,639,27
731558,789,229,0,792,3300,1643,4854,27,2329,639,30
345779,734,41,0,792,789,229,2329,30,4855,639,5
805193,100,11,0,792,734,41,4855,5,2912,639,31
1264607,1781,582,0,792,100,11,2912,31,2458,639,38
1724021,1010,17,0,792,1781,582,2458,38,1264,639,7
398898,2823,1439,0,792,1010,17,1264,7,4856,639,20
858312,858,549,0,792,2823,1439,4856,20,4857,639,15
430587,53,43,0,792,858,549,4857,15,4858,639,7
446554,1516,550,0,792,53,43,4858,7,2728,639,11
453598,13,10,0,792,1516,550,2728,11,4859,639,6
54256,187,151,4,793,3452,1710,5072,58,4860,640,15
513670,3301,253,4,793,187,151,4860,15,4861,640,21
973084,546,81,4,793,3301,253,4861,21,4070,640,7
1432498,358,268,4,793,546,81,4070,7,404,640,9
149864,3302,249,4,793,358,268,404,9,4862,640,58
239880,1233,399,4,793,3302,249,4862,58,1582,640,58
699294,0,0,4,793,1233,399,1582,58,0,640,0
318825,921,582,4,793,0,0,0,0,1134,640,38
778239,628,423,4,793,921,582,1134,38,2838,640,11
1237653,187,151,4,793,628,423,2838,11,4863,640,15
1697067,327,253,4,793,187,151,4863,15,4864,640,13
2156481,546,81,4,793,327,253,4864,13,4865,640,7
2615895,3303,268,4,793,546,81,4865,7,4866,640,4
3075309,3304,1644,4,793,3303,268,4866,4,4867,640,58
379778,3305,1645,4,793,3304,1644,4867,58,4868,640,20
839192,331,53,4,793,3305,1645,4868,20,4869,640,30
1298606,530,0,4,793,331,53,4869,30,2994,640,26
419459,1114,582,4,793,530,0,2994,26,1403,640,38
878873,628,423,4,793,1114,582,1403,38,4870,640,11
36523,0,0,12,794,3452,1710,5072,58,0,577,0
132774,2416,1245,12,794,0,0,0,0,4871,577,58
224008,814,2,12,794,2416,1245,4871,58,988,577,8
683422,362,265,12,794,814,2,988,8,408,577,32
305591,2247,5,12,794,362,265,408,32,3216,577,58
370459,3306,103,12,794,2247,5,3216,58,4872,577,10
829873,1016,630,12,794,3306,103,4872,10,1272,577,14
413974,1835,102,12,794,1016,630,1272,14,4873,577,14
438328,2637,329,12,794,1835,102,4873,14,4874,577,1
450070,3307,1413,12,794,2637,329,4874,1,4875,577,28
455066,3308,1124,12,794,3307,1413,4875,28,4876,577,2
74217,2527,535,0,795,3452,1710,5072,58,4877,641,20
533631,3244,1613,0,795,2527,535,4877,20,4878,641,11
169043,1307,39,0,795,3244,1613,4878,11,4879,641,0
628457,450,326,0,795,1307,39,4879,0,1826,641,58
1087871,1874,1015,0,795,450,326,1826,58,2603,641,38
257620,1887,90,0,795,1874,1015,2603,38,3712,641,35
333647,1338,53,0,795,1887,90,3712,35,1731,641,35
390301,1753,280,0,795,1338,53,1731,35,2403,641,36
849715,2968,80,0,795,1753,280,2403,36,4359,641,35
425607,1324,781,0,795,2968,80,4359,35,1711,641,58
885021,1885,17,0,795,1324,781,1711,58,4880,641,12
46590,3013,1416,22,796,3452,1710,5072,58,4881,642,36
142479,2925,1476,22,796,3013,1416,4881,36,4882,642,35
601893,578,397,22,796,2925,1476,4882,35,687,642,30
1061307,3309,1237,22,796,578,397,687,30,4883,642,4
1520721,3310,1646,22,796,3309,1237,4883,4,4884,642,6
233018,3311,1034,22,796,3310,1646,4884,6,4885,642,6
692432,1232,102,22,796,3311,1034,4885,6,1581,642,29
1151846,3312,1647,22,796,1232,102,1581,29,4886,642,36
1611260,2434,807,22,796,3312,1647,4886,36,3525,642,20
2070674,1742,732,22,796,2434,807,3525,20,4887,642,30
2530088,3313,1648,22,796,1742,732,4887,30,4888,642,27
2989502,3314,585,22,796,3313,1648,4888,27,4889,642,36
3448916,0,0,22,796,3314,585,4889,36,0,642,0
3908330,996,96,22,796,0,0,0,0,1248,642,24
4367744,472,107,22,796,996,96,1248,24,1228,642,58
4827158,3315,1649,22,796,472,107,1228,58,4890,642,38
313089,3316,1650,22,796,3315,1649,4890,38,4891,642,27
772503,432,315,22,796,3316,1650,4891,27,4892,642,30
1883,735,373,4,797,3452,1710,5072,58,4893,643,13
